Industry,Region,Year,Revenue,ProfitMargin,MarketCap,GrowthRate,ESG_Environmental,ESG_Social,ESG_Governance,CarbonEmissions,WaterUsage,EnergyConsumption,Market_Type,Actual_ESG,Predicted_ESG,Error,Absolute_Error
Transportation,Oceania,2022,826.8,8.9,1167.9,7.6,22.9,95.7,23.2,515629.7,85938.3,1718765.6,Developed,47.3,47.06468985363551,0.23531014636449044,0.23531014636449044
Healthcare,Asia,2022,2268.1,10.3,5515.2,5.6,65.1,35.7,51.9,168736.8,168736.8,337473.6,Emerging,50.9,51.59636172137183,-0.6963617213718294,0.6963617213718294
Transportation,Middle East,2019,1198.0,9.9,1084.7,5.2,17.9,15.4,41.3,772240.8,128706.8,2574136.1,Emerging,24.9,24.760675940851428,0.1393240591485707,0.1393240591485707
Retail,Africa,2017,1113.5,0.1,18.2,18.7,47.1,32.9,51.0,96907.1,48453.5,193814.2,Emerging,43.7,44.50861081151797,-0.8086108115179655,0.8086108115179655
Technology,Africa,2023,5535.4,3.6,5008.0,6.7,91.4,74.8,11.9,155027.9,93016.7,310055.7,Emerging,59.3,59.68308043212169,-0.3830804321216945,0.3830804321216945
Finance,Oceania,2015,8346.7,13.4,21012.7,,99.2,89.1,62.7,84442.4,42221.2,211106.0,Developed,83.7,84.14129532456448,-0.4412953245644786,0.4412953245644786
Utilities,Africa,2017,1432.7,15.2,2717.8,-9.1,17.3,41.8,18.1,1236677.1,772923.2,12366770.6,Emerging,25.8,26.392870327736837,-0.5928703277368363,0.5928703277368363
Healthcare,Oceania,2019,1006.7,3.8,640.2,4.0,56.8,63.2,55.6,80799.6,80799.6,161599.2,Developed,58.5,58.811737425136826,-0.3117374251368261,0.3117374251368261
Finance,North America,2024,17679.5,13.9,23610.5,0.1,99.6,62.7,72.9,177812.4,88906.2,444531.0,Developed,78.4,78.3368503381514,0.06314966184861248,0.06314966184861248
Consumer Goods,Oceania,2025,7488.5,16.9,16334.0,9.5,77.4,87.6,92.3,985934.4,1232418.0,4929672.1,Developed,85.8,85.57417955152003,0.22582044847996485,0.22582044847996485
Consumer Goods,Africa,2023,1614.3,14.9,5335.9,6.4,65.9,61.4,37.5,238577.2,298221.5,1192886.0,Emerging,54.9,54.286539686264355,0.6134603137356436,0.6134603137356436
Energy,Asia,2025,24003.0,50.0,172858.1,4.7,58.4,23.8,42.4,18984632.5,5695389.8,189846325.3,Emerging,41.5,42.47686148311288,-0.9768614831128772,0.9768614831128772
Transportation,Asia,2019,740.2,4.8,678.8,14.6,18.0,55.5,73.0,477031.1,79505.2,1590103.6,Emerging,48.8,48.270636863920714,0.529363136079283,0.529363136079283
Manufacturing,North America,2020,958.0,15.9,2731.2,-1.1,38.6,83.2,100.0,267245.6,356327.5,4454093.2,Developed,73.9,73.12215962204938,0.7778403779506249,0.7778403779506249
Finance,Asia,2017,4203.2,12.2,8569.7,-0.3,100.0,85.3,45.6,42032.5,21016.2,105081.2,Emerging,77.0,76.94653306684145,0.053466933158546226,0.053466933158546226
Energy,Latin America,2024,32670.7,6.0,26047.4,22.2,54.4,45.0,63.5,26753977.5,8026193.3,267539775.3,Emerging,54.3,55.212873000306146,-0.9128730003061492,0.9128730003061492
Manufacturing,Middle East,2021,3442.1,10.0,7196.1,3.5,11.6,62.1,37.5,1155431.6,1540575.5,19257193.2,Emerging,37.1,36.56205974826878,0.5379402517312215,0.5379402517312215
Retail,Oceania,2017,1088.2,8.2,2125.9,-4.4,85.4,100.0,88.9,65514.7,32757.4,131029.5,Developed,91.4,91.24411527559052,0.1558847244094892,0.1558847244094892
Manufacturing,Middle East,2018,3882.8,12.5,4369.0,4.0,46.1,81.9,44.4,1021568.3,1362091.1,17026138.3,Emerging,57.5,57.455515755207344,0.044484244792656114,0.044484244792656114
Healthcare,Latin America,2018,2230.6,20.6,8727.3,1.1,77.7,70.2,31.2,146287.2,146287.2,292574.4,Emerging,59.7,59.513834190410314,0.18616580958968854,0.18616580958968854
Energy,North America,2019,6307.3,-11.5,5587.4,7.2,16.3,56.5,63.7,6847617.5,2054285.3,68476175.1,Developed,45.5,44.929578923382785,0.5704210766172153,0.5704210766172153
Manufacturing,Oceania,2023,971.5,6.9,760.4,2.3,9.4,90.0,32.6,330518.3,440691.0,5508637.9,Developed,44.0,44.649484608617136,-0.6494846086171364,0.6494846086171364
Consumer Goods,North America,2024,2758.2,12.4,4711.8,4.2,39.4,47.5,65.6,509951.3,637439.1,2549756.3,Developed,50.8,51.167476589475804,-0.36747658947580675,0.36747658947580675
Healthcare,Europe,2020,2781.1,5.4,2603.6,17.5,100.0,48.1,43.3,139053.3,139053.3,278106.6,Developed,63.8,64.10373177590333,-0.30373177590333,0.30373177590333
Transportation,Africa,2015,326.9,6.0,385.8,,30.0,71.5,8.1,194199.1,32366.5,647330.4,Emerging,36.5,37.77385233441818,-1.27385233441818,1.27385233441818
Utilities,Asia,2022,401.3,12.4,607.7,-10.8,47.3,51.1,12.6,278824.2,174265.1,2788241.7,Emerging,37.0,37.206310599221304,-0.2063105992213039,0.2063105992213039
Healthcare,North America,2025,2997.5,0.2,70.4,17.6,26.1,73.7,56.7,305034.4,305034.4,610068.8,Developed,52.2,52.18772658941056,0.012273410589443756,0.012273410589443756
Manufacturing,Oceania,2021,736.0,7.4,770.0,-4.7,88.6,87.8,65.4,128051.8,170735.8,2134197.4,Developed,80.6,80.15338625102882,0.4466137489711741,0.4466137489711741
Energy,Asia,2025,7392.3,14.3,11993.9,0.3,38.0,68.6,34.0,6903567.9,2071070.4,69035679.5,Emerging,46.9,47.27963990915359,-0.3796399091535889,0.3796399091535889
Energy,Africa,2015,3259.4,21.1,8807.7,,6.7,61.5,20.7,3757996.9,1127399.1,37579968.7,Emerging,29.6,29.678300066333353,-0.07830006633335174,0.07830006633335174
Consumer Goods,North America,2023,3022.7,11.3,5845.3,12.6,48.9,90.5,73.8,518396.9,647996.1,2591984.5,Developed,71.1,71.81998482502655,-0.7199848250265575,0.7199848250265575
Utilities,Latin America,2018,968.0,8.8,1064.5,-8.7,60.6,68.3,54.9,600534.6,375334.1,6005346.2,Emerging,61.3,60.699649253260425,0.6003507467395721,0.6003507467395721
Transportation,Middle East,2015,3478.7,3.8,1234.0,,28.3,10.6,32.8,2090644.7,348440.8,6968815.5,Emerging,23.9,24.931958016866215,-1.0319580168662164,1.0319580168662164
Technology,Africa,2017,45980.5,18.7,138083.9,14.8,95.7,19.6,53.5,1218747.9,731248.7,2437495.7,Emerging,56.3,56.255484633286855,0.04451536671314216,0.04451536671314216
Healthcare,Latin America,2019,2111.4,11.4,4146.3,0.1,45.2,45.8,86.4,186535.5,186535.5,373071.0,Emerging,59.1,58.49313740037496,0.606862599625039,0.606862599625039
Consumer Goods,Asia,2018,1961.3,6.9,3058.5,-2.9,30.0,81.7,15.8,388204.8,485256.0,1941024.2,Emerging,42.5,41.497385244368836,1.0026147556311642,1.0026147556311642
Retail,Asia,2018,2939.7,-1.7,4408.0,-15.1,61.7,52.0,70.6,225701.3,112850.6,451402.6,Emerging,61.5,61.90247412215199,-0.4024741221519932,0.4024741221519932
Finance,Middle East,2019,6171.1,11.8,13266.7,5.1,97.5,40.6,9.1,63833.5,31916.8,159583.8,Emerging,49.1,48.91672287092555,0.1832771290744546,0.1832771290744546
Finance,Europe,2025,5197.5,18.9,8868.6,4.7,100.0,72.2,76.9,51974.8,25987.4,129936.9,Developed,83.0,82.45212445030647,0.5478755496935293,0.5478755496935293
Utilities,Africa,2022,639.8,7.2,646.4,8.2,47.0,85.2,58.9,445911.6,278694.8,4459116.3,Emerging,63.7,62.29453957257037,1.405460427429631,1.405460427429631
Retail,Africa,2018,621.5,-0.1,1437.0,4.4,57.7,7.9,51.5,49460.1,24730.1,98920.3,Emerging,39.0,39.97190468672457,-0.9719046867245709,0.9719046867245709
Finance,Middle East,2025,14134.9,0.6,1389.5,13.6,99.2,27.4,16.6,142923.4,71461.7,357308.6,Emerging,47.7,47.056934136268225,0.6430658637317777,0.6430658637317777
Manufacturing,Oceania,2020,1430.0,12.0,1542.4,13.5,31.0,93.5,89.1,421601.1,562134.8,7026684.5,Developed,71.2,71.21843382604719,-0.01843382604718613,0.01843382604718613
Finance,Europe,2020,2137.0,12.4,3135.8,9.5,65.5,92.2,48.6,31693.5,15846.7,79233.7,Developed,68.8,69.3094345763307,-0.5094345763307047,0.5094345763307047
Technology,Middle East,2017,8460.5,18.6,37664.5,8.7,72.3,41.7,30.4,293500.2,176100.1,587000.3,Emerging,48.1,47.57441431087276,0.5255856891272401,0.5255856891272401
Transportation,Asia,2017,639.5,2.7,287.9,12.9,48.9,65.9,62.4,329171.3,54861.9,1097237.8,Emerging,59.1,58.88057651818349,0.21942348181651283,0.21942348181651283
Healthcare,Latin America,2025,6299.4,11.7,8498.2,5.7,74.1,70.5,20.6,429117.0,429117.0,858234.0,Emerging,55.1,55.23977538591725,-0.1397753859172468,0.1397753859172468
Transportation,Oceania,2021,1961.9,3.2,794.8,6.0,29.6,32.9,93.9,1168327.8,194721.3,3894426.2,Developed,52.2,52.972794559795695,-0.7727945597956918,0.7727945597956918
Manufacturing,Middle East,2024,4741.6,-2.6,6074.6,2.9,50.7,16.7,9.8,1202465.8,1603287.7,20041095.9,Emerging,25.7,25.848871586395457,-0.14887158639545817,0.14887158639545817
Healthcare,Europe,2025,5483.8,28.9,27646.9,10.1,73.5,85.0,86.5,375896.5,375896.5,751793.0,Developed,81.7,82.17047976107422,-0.4704797610742162,0.4704797610742162
Consumer Goods,Oceania,2023,2760.8,4.1,1921.5,4.7,90.6,62.9,97.3,312391.8,390489.8,1561959.1,Developed,83.6,82.63546634019193,0.9645336598080689,0.9645336598080689
Healthcare,North America,2021,2044.9,8.6,2379.6,-5.4,38.7,49.3,74.1,189958.5,189958.5,379917.0,Developed,54.0,54.00616621692957,-0.006166216929571533,0.006166216929571533
Utilities,Africa,2024,3720.1,21.4,7768.2,4.7,67.2,57.9,2.7,2170606.1,1356628.8,21706060.6,Emerging,42.6,43.85291567915266,-1.2529156791526574,1.2529156791526574
Consumer Goods,North America,2020,1454.8,4.9,1331.2,14.0,78.2,53.1,84.2,189813.4,237266.8,949067.1,Developed,71.8,71.4525494991341,0.3474505008659037,0.3474505008659037
Retail,Europe,2023,2317.9,-1.6,5339.5,9.7,57.6,96.7,71.2,184718.3,92359.2,369436.6,Developed,75.2,75.14288415156678,0.057115848433227256,0.057115848433227256
Manufacturing,Europe,2024,2168.0,2.4,511.0,-1.7,19.6,95.0,60.2,691116.5,921488.7,11518608.8,Developed,58.3,58.190478520180974,0.10952147981902272,0.10952147981902272
Finance,Oceania,2021,21861.5,30.9,83903.7,-1.5,74.2,95.3,77.3,297487.0,148743.5,743717.6,Developed,82.3,82.27495070348985,0.0250492965101472,0.0250492965101472
Consumer Goods,North America,2019,1663.7,15.2,5473.9,5.6,38.4,42.6,65.2,309829.2,387286.6,1549146.2,Developed,48.8,48.56067416187782,0.239325838122177,0.239325838122177
Utilities,Middle East,2016,646.6,10.6,678.2,-7.4,20.3,67.9,25.8,547141.1,341963.2,5471411.4,Emerging,38.0,38.15136267679357,-0.15136267679356763,0.15136267679356763
Consumer Goods,Latin America,2024,3183.2,15.7,6960.1,-6.8,72.4,40.5,42.9,441310.9,551638.6,2206554.3,Emerging,52.0,51.55197658571742,0.44802341428258075,0.44802341428258075
Retail,Asia,2025,361.5,9.7,632.7,6.5,47.9,10.4,33.2,31252.7,15626.3,62505.4,Emerging,30.5,30.044568133700317,0.45543186629968346,0.45543186629968346
Healthcare,Asia,2021,6030.9,-1.4,14578.1,17.7,87.7,9.8,85.8,353339.3,353339.3,706678.7,Emerging,61.1,61.317076894786645,-0.2170768947866435,0.2170768947866435
Technology,Latin America,2018,1539.5,7.7,3033.3,14.1,98.7,66.4,41.9,39203.2,23521.9,78406.3,Emerging,69.0,68.81377073468558,0.18622926531442374,0.18622926531442374
Technology,Middle East,2024,17932.0,30.9,86264.3,10.0,81.8,97.3,46.9,562673.7,337604.2,1125347.4,Emerging,75.3,75.75250579205674,-0.4525057920567406,0.4525057920567406
Transportation,North America,2020,697.1,0.4,44.2,17.0,82.6,57.8,94.6,260017.2,43336.2,866723.9,Developed,78.4,78.50313205780901,-0.10313205780900603,0.10313205780900603
Technology,North America,2019,36784.5,9.3,68160.4,5.1,97.6,25.7,91.7,950378.1,570226.9,1900756.2,Developed,71.7,71.81435475889774,-0.11435475889773272,0.11435475889773272
Consumer Goods,Africa,2019,227.9,2.9,119.4,9.7,69.8,70.7,28.2,32426.2,40532.7,162130.9,Emerging,56.2,56.958180363661256,-0.7581803636612534,0.7581803636612534
Transportation,North America,2020,2948.1,1.1,270.2,16.9,44.7,50.5,72.7,1569116.4,261519.4,5230388.0,Developed,56.0,56.62263079034202,-0.6226307903420221,0.6226307903420221
Healthcare,Europe,2019,4330.0,28.8,24594.6,1.1,61.3,54.6,56.4,333788.5,333788.5,667577.1,Developed,57.4,57.13499059547947,0.26500940452052646,0.26500940452052646
Transportation,Africa,2017,1787.1,8.6,1589.6,18.9,27.8,23.0,27.2,1078166.0,179694.3,3593886.7,Emerging,26.0,25.990341581219838,0.009658418780162492,0.009658418780162492
Technology,Latin America,2018,8095.0,16.6,25758.2,0.6,75.4,42.3,24.3,271965.6,163179.4,543931.3,Emerging,47.3,47.41363464941748,-0.11363464941748447,0.11363464941748447
Consumer Goods,North America,2019,1772.8,12.1,3106.1,2.1,45.1,78.6,63.2,313637.4,392046.8,1568187.2,Developed,62.3,62.05775035568755,0.24224964431244445,0.24224964431244445
Retail,Asia,2019,939.0,9.4,1706.5,4.5,24.0,55.2,14.3,96879.8,48439.9,193759.6,Emerging,31.2,31.307785912067402,-0.10778591206740273,0.10778591206740273
Consumer Goods,North America,2016,583.4,8.1,597.6,-1.6,27.7,45.1,81.9,117428.3,146785.4,587141.6,Developed,51.5,51.73692364938777,-0.23692364938776933,0.23692364938776933
Manufacturing,Africa,2025,1389.8,16.7,4286.0,4.5,55.0,26.3,34.3,339889.8,453186.4,5664830.3,Emerging,38.5,38.88412698160968,-0.3841269816096826,0.3841269816096826
Consumer Goods,Africa,2016,1086.5,18.8,4592.8,-7.3,57.2,48.9,0.0,173806.5,217258.1,869032.4,Emerging,35.4,37.31935970283215,-1.9193597028321534,1.9193597028321534
Retail,Asia,2021,1159.3,12.6,3001.3,-7.2,40.2,90.3,77.4,106479.0,53239.5,212958.0,Emerging,69.3,69.45172318441674,-0.15172318441673838,0.15172318441673838
Retail,Oceania,2016,423.7,5.6,424.7,12.3,62.8,42.5,63.0,32220.3,16110.1,64440.6,Developed,56.1,56.844170829265224,-0.7441708292652223,0.7441708292652223
Transportation,Middle East,2019,1398.4,15.5,2991.8,30.3,42.6,23.5,16.7,756923.5,126153.9,2523078.3,Emerging,27.6,26.892983631929305,0.7070163680706969,0.7070163680706969
Consumer Goods,Europe,2023,4861.3,16.6,16963.0,1.8,57.4,20.6,70.2,775947.4,969934.2,3879736.8,Developed,49.4,48.98670560327445,0.41329439672554713,0.41329439672554713
Consumer Goods,Europe,2015,398.9,12.1,860.1,,43.7,66.0,77.0,71344.7,89180.9,356723.7,Developed,62.3,61.93642752752991,0.3635724724700893,0.3635724724700893
Utilities,Asia,2019,1285.7,7.0,1175.6,5.8,31.6,36.6,75.6,1006832.5,629270.3,10068324.9,Emerging,47.9,49.06223954729865,-1.162239547298654,1.162239547298654
Finance,Latin America,2019,7151.4,13.2,9870.9,-9.1,95.4,77.7,42.0,76132.6,38066.3,190331.6,Emerging,71.7,71.50975350812487,0.1902464918751292,0.1902464918751292
Transportation,Asia,2021,979.9,7.5,1096.6,-4.6,21.8,87.7,84.0,615744.9,102624.1,2052482.9,Emerging,64.5,64.1218897053895,0.3781102946104937,0.3781102946104937
Finance,Latin America,2023,4928.6,14.3,8155.6,-1.3,68.4,51.9,76.3,71099.3,35549.7,177748.3,Emerging,65.5,66.4585105585156,-0.9585105585155986,0.9585105585155986
Manufacturing,Europe,2015,593.9,3.5,271.9,,89.8,91.6,25.7,101754.6,135672.9,1695910.8,Developed,69.1,68.60103755707216,0.49896244292783365,0.49896244292783365
Healthcare,Europe,2016,1526.8,19.4,5025.0,26.3,82.7,40.5,78.2,94789.5,94789.5,189579.0,Developed,67.1,66.6012084215551,0.4987915784448944,0.4987915784448944
Consumer Goods,Latin America,2018,2055.5,5.3,1288.8,5.3,61.5,48.0,73.5,316391.4,395489.2,1581956.8,Emerging,61.0,60.417057682806075,0.5829423171939254,0.5829423171939254
Consumer Goods,Asia,2015,324.5,7.1,455.9,,47.1,78.3,75.5,56487.4,70609.3,282437.1,Emerging,66.9,67.21525684656348,-0.3152568465634715,0.3152568465634715
Technology,Africa,2021,14184.1,13.3,54146.3,17.2,84.0,40.9,33.4,434170.8,260502.5,868341.6,Emerging,52.8,52.35431903737967,0.4456809626203295,0.4456809626203295
Manufacturing,North America,2025,1624.2,0.5,89.4,5.8,85.8,73.0,89.7,291977.1,389302.8,4866285.4,Developed,82.8,82.98799634537262,-0.18799634537262477,0.18799634537262477
Transportation,Oceania,2025,797.5,16.5,1143.0,3.4,22.6,50.4,93.1,498515.5,83085.9,1661718.4,Developed,55.3,55.471586806314605,-0.17158680631460754,0.17158680631460754
Manufacturing,Latin America,2025,324.8,5.8,351.0,8.3,26.8,77.5,48.8,98675.1,131566.8,1644584.4,Emerging,51.0,50.18674228324726,0.8132577167527373,0.8132577167527373
Retail,Asia,2015,718.7,8.0,811.4,,79.6,23.4,74.1,46214.9,23107.5,92429.9,Emerging,59.0,59.95561728362372,-0.9556172836237167,0.9556172836237167
Healthcare,Middle East,2017,2195.9,17.4,6283.8,-1.5,56.4,8.9,15.0,176828.1,176828.1,353656.1,Emerging,26.7,26.88464648148948,-0.18464648148948015,0.18464648148948015
Transportation,Oceania,2017,475.7,4.0,222.3,19.3,49.5,57.7,41.5,243544.2,40590.7,811814.0,Developed,49.6,49.280909787205786,0.31909021279421523,0.31909021279421523
Consumer Goods,Latin America,2022,1323.1,11.2,2915.1,6.3,12.7,60.5,16.1,293979.8,367474.8,1469899.2,Emerging,29.8,29.82421423296679,-0.02421423296678782,0.02421423296678782
Energy,North America,2022,10812.2,1.2,2067.2,11.4,16.7,68.6,49.4,11708509.9,3512553.0,117085099.4,Developed,44.9,44.54867244790653,0.35132755209346556,0.35132755209346556
Healthcare,North America,2022,2630.9,35.7,14953.3,0.9,98.3,46.9,98.9,134739.0,134739.0,269478.1,Developed,81.3,81.46079134215407,-0.1607913421540701,0.1607913421540701
Manufacturing,Middle East,2017,781.1,9.8,1657.7,-2.4,11.6,50.2,48.2,262215.5,349620.6,4370257.8,Emerging,36.6,36.73801689619004,-0.1380168961900381,0.1380168961900381
Energy,North America,2025,2136.9,5.7,2158.3,-7.0,44.6,88.7,21.7,1897174.9,569152.5,18971749.0,Developed,51.7,51.01441692815031,0.6855830718496918,0.6855830718496918
Consumer Goods,Middle East,2022,1928.9,1.3,419.9,9.9,72.2,36.0,39.6,267962.9,334953.6,1339814.6,Emerging,49.3,48.85746815552718,0.4425318444728177,0.4425318444728177
Finance,Europe,2019,2596.3,8.8,2823.7,12.3,87.2,82.2,73.3,30602.0,15301.0,76505.0,Developed,80.9,79.98597912528946,0.9140208747105447,0.9140208747105447
Consumer Goods,Oceania,2022,5836.7,12.7,17052.4,-2.3,26.5,59.3,50.2,1184466.1,1480582.6,5922330.3,Developed,45.3,45.157690968673336,0.14230903132666128,0.14230903132666128
Finance,Europe,2025,11483.5,7.9,15330.3,0.5,100.0,100.0,94.0,114835.2,57417.6,287088.0,Developed,98.0,97.66513803283023,0.3348619671697719,0.3348619671697719
Healthcare,Middle East,2017,2689.0,20.7,5942.0,11.8,83.9,21.4,37.0,164755.2,164755.2,329510.4,Emerging,47.4,47.22870242308644,0.17129757691355962,0.17129757691355962
Consumer Goods,Africa,2015,1022.5,-3.0,1927.3,,54.3,27.1,64.0,167671.1,209588.9,838355.5,Emerging,48.5,48.2472892653302,0.25271073466979743,0.25271073466979743
Healthcare,North America,2020,6679.8,11.5,16508.1,19.8,81.9,41.9,75.1,418462.7,418462.7,836925.4,Developed,66.3,66.24583278690407,0.05416721309592276,0.05416721309592276
Healthcare,Asia,2024,2803.2,27.5,13791.3,-6.5,42.5,42.0,87.1,252931.8,252931.8,505863.6,Emerging,57.2,57.08769996225936,0.11230003774064556,0.11230003774064556
Manufacturing,Latin America,2024,8572.9,2.1,2814.2,12.7,55.9,51.8,80.5,2080606.6,2774142.2,34676777.5,Emerging,62.7,62.699328517986636,0.0006714820133666421,0.0006714820133666421
Finance,Oceania,2018,2291.8,18.7,7959.5,20.1,77.8,84.6,50.6,30026.3,15013.1,75065.7,Developed,71.0,70.73100713764414,0.2689928623558586,0.2689928623558586
Technology,Oceania,2021,55091.2,21.9,258991.3,11.9,96.8,77.1,55.8,1438803.7,863282.2,2877607.4,Developed,76.6,76.52744523412845,0.07255476587154419,0.07255476587154419
Utilities,Asia,2025,208.3,9.2,209.1,-8.2,50.4,37.1,33.6,141115.4,88197.1,1411154.0,Emerging,40.4,40.75694795205286,-0.3569479520528631,0.3569479520528631
Finance,Africa,2023,1180.9,21.0,4376.6,-9.4,100.0,25.6,80.6,11808.5,5904.3,29521.3,Emerging,68.7,68.51889911884831,0.18110088115169276,0.18110088115169276
Healthcare,North America,2023,678.0,19.8,1347.3,-6.3,48.0,78.8,62.8,58583.9,58583.9,117167.7,Developed,63.2,62.756540755185874,0.4434592448141288,0.4434592448141288
Technology,Middle East,2021,4469.1,6.5,8407.8,18.9,100.0,55.2,18.9,111726.7,67036.0,223453.4,Emerging,58.0,58.51469004151286,-0.514690041512857,0.514690041512857
Finance,Latin America,2018,8539.3,21.2,17680.1,15.8,85.1,36.3,45.2,103223.0,51611.5,258057.5,Emerging,55.5,55.054479061250284,0.4455209387497163,0.4455209387497163
Transportation,Asia,2021,1390.5,7.3,1826.8,-0.3,53.1,52.1,54.7,691097.1,115182.9,2303657.0,Emerging,53.3,53.22677263344998,0.0732273665500145,0.0732273665500145
Utilities,Middle East,2025,1478.6,8.9,1856.2,9.0,68.7,54.9,89.2,850330.2,531456.4,8503301.7,Emerging,70.9,70.66682120189955,0.23317879810045383,0.23317879810045383
Healthcare,Latin America,2023,6723.4,20.0,28563.0,6.5,55.1,74.6,74.8,547557.3,547557.3,1095114.6,Emerging,68.1,68.9998671433352,-0.8998671433352001,0.8998671433352001
Utilities,Asia,2023,4120.6,14.9,6211.7,9.8,52.9,33.7,44.2,2734511.0,1709069.4,27345110.4,Emerging,43.6,43.980465065846936,-0.3804650658469342,0.3804650658469342
Energy,Middle East,2019,10737.1,13.6,19214.7,1.0,53.4,21.4,27.9,8867653.5,2660296.0,88676534.7,Emerging,34.2,33.49471807654012,0.7052819234598857,0.7052819234598857
Healthcare,Europe,2017,2278.4,18.4,10199.8,8.8,58.8,90.0,80.1,179629.3,179629.3,359258.5,Developed,76.3,75.97624281740241,0.3237571825975891,0.3237571825975891
Transportation,Latin America,2021,1583.5,3.3,999.5,14.0,25.8,67.0,54.9,968806.6,161467.8,3229355.2,Emerging,49.2,48.97714833841503,0.2228516615849756,0.2228516615849756
Energy,Oceania,2016,4285.4,19.9,13771.9,-4.7,24.3,78.6,21.9,4414136.3,1324240.9,44141362.6,Developed,41.6,41.37775730570707,0.2222426942929303,0.2222426942929303
Finance,Oceania,2024,8762.2,17.0,20101.4,5.8,98.5,24.5,61.3,89476.3,44738.1,223690.7,Developed,61.4,60.85120487205335,0.5487951279466472,0.5487951279466472
Manufacturing,North America,2019,3604.2,18.2,12347.4,9.4,15.1,81.9,64.1,1182916.0,1577221.3,19715266.0,Developed,53.7,54.38060851799394,-0.6806085179939387,0.6806085179939387
Healthcare,Oceania,2024,11954.8,15.7,18848.4,8.4,63.6,32.2,83.2,902590.4,902590.4,1805180.8,Developed,59.6,59.82728759442009,-0.2272875944200905,0.2272875944200905
